22,"AIS17004","","FALSE",123.0000,2.0000,6.0000,7.0000,32.0000,2.0000,41.0000,0.0000,0.0000,0.0000,120.0000,121.0000,1.0000,-10000000000.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6.0000,2.0000,2.0000,4.0000
23,"AIS19001","M33010","TRUE",43.0000,2.0000,2.0000,5.0000,14.0000,1.0000,18.0000,0.0000,0.0000,0.0000,42.0000,46.0000,5000000000.0000,5000000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.0000,2.0000,3.0000
24,"AIS20001","","FALSE",76.0000,1.0000,8.0000,11.0000,33.0000,3.0000,-330.0000,0.0000,0.0000,0.0000,162.0000,186.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-55.0000,1.0000,1.0000,9.0000
25,"AIS23001","","FALSE",75.0000,1.0000,8.0000,11.0000,34.0000,3.0000,-330.0000,0.0000,0.0000,0.0000,111.0000,143.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-56.0000,1.0000,1.0000,8.0000
26,"AIS23002","","FALSE",79.0000,1.0000,7.0000,14.0000,37.0000,4.0000,66.0000,0.0000,0.0000,0.0000,176.0000,164.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,11.0000,2.0000,1.0000,8.0000
27,"AIS24001","M81402","TRUE",77.0000,4.0000,2.0000,4.0000,14.0000,1.0000,12.0000,0.0000,0.0000,0.0000,32.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,2.0000,1.0000
28,"AIS24002","M81402","TRUE",88.0000,2.0000,4.0000,7.0000,22.0000,2.0000,30.0000,0.0000,0.0000,0.0000,81.0000,91.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1.0000,2.0000,4.0000
29,"AIS25001","","FALSE",69.0000,3.0000,3.0000,4.0000,14.0000,1.0000,17.0000,0.0000,0.0000,0.0000,46.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0000,1.0000,1.0000,3.0000
30,"AIS26001","","FALSE",137.0000,1.0000,10.0000,18.0000,52.0000,5.0000,116.0000,0.0000,0.0000,0.0000,279.0000,304.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,19.0000,1.0000,1.0000,10.0000
31,"AIS30001","","TRUE",105.0000,3.0000,3.0000,4.0000,17.0000,1.0000,26.0000,0.0000,0.0000,0.0000,75.0000,83.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.0000,2.0000,2.0000
32,"AIS33001","","FALSE",142.0000,2.0000,4.0000,10.0000,31.0000,2.0000,45.0000,0.0000,0.0000,0.0000,117.0000,142.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,1.0000,2.0000,4.0000
33,"AIS33002","","FALSE",130.0000,1.0000,9.0000,21.0000,54.0000,5.0000,92.0000,0.0000,0.0000,0.0000,267.0000,260.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,15.0000,2.0000,1.0000,9.0000
34,"AIS33003","","FALSE",89.0000,1.0000,7.0000,15.0000,39.0000,4.0000,73.0000,0.0000,0.0000,0.0000,175.0000,187.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,12.0000,2.0000,1.0000,9.0000
35,"AIS34001","","TRUE",91.0000,3.0000,2.0000,6.0000,20.0000,1.0000,20.0000,0.0000,0.0000,0.0000,56.0000,65.0000,3333333333.0000,-3333333333.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2.0000,3.0000,2.0000
36,"AIS34002","M81402","TRUE",77.0000,2.0000,3.0000,7.0000,22.0000,2.0000,27.0000,0.0000,0.0000,0.0000,71.0000,83.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.0000,2.0000,3.0000
37,"AIS35001","","FALSE",47.0000,1.0000,4.0000,13.0000,32.0000,3.0000,30.0000,0.0000,0.0000,0.0000,67.0000,96.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,5.0000,2.0000,1.0000,5.0000
38,"AIS35002","","FALSE",56.0000,1.0000,5.0000,14.0000,38.0000,3.0000,32.0000,0.0000,0.0000,0.0000,117.0000,122.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,5.0000,2.0000,2.0000,5.0000
39,"AIS35004","","FALSE",33.0000,4.0000,2.0000,4.0000,14.0000,1.0000,4.0000,0.0000,0.0000,0.0000,17.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2.0000,1.0000
40,"AIS38001","","FALSE",68.0000,2.0000,4.0000,8.0000,24.0000,2.0000,22.0000,0.0000,0.0000,0.0000,49.0000,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0000,1.0000,1.0000,4.0000
41,"AIS38002","","FALSE",65.0000,1.0000,6.0000,13.0000,35.0000,3.0000,48.0000,0.0000,0.0000,0.0000,97.0000,114.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8.0000,2.0000,1.0000,7.0000
42,"AIS40001","M74009","TRUE",86.0000,1.0000,9.0000,12.0000,38.0000,3.0000,60.0000,0.0000,0.0000,0.0000,118.0000,122.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,10.0000,1.0000,1.0000,8.0000
43,"AIS43001","","TRUE",80.0000,1.0000,8.0000,12.0000,44.0000,3.0000,49.0000,0.0000,0.0000,0.0000,138.0000,141.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8.0000,1.0000,1.0000,7.0000
44,"AIS47001","","TRUE",21.0000,6.0000,1.0000,2.0000,6.0000,0.0000,1.0000,0.0000,0.0000,0.0000,5.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000
45,"AIS47002","","TRUE",54.0000,5.0000,1.0000,3.0000,11.0000,0.0000,5.0000,0.0000,0.0000,0.0000,26.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,1.0000
46,"AIS47008","M80102","TRUE",56.0000,3.0000,2.0000,5.0000,15.0000,1.0000,10.0000,0.0000,0.0000,0.0000,33.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2.0000,2.0000,2.0000
47,"AIS49001","","FALSE",208.0000,3.0000,6.0000,9.0000,44.0000,2.0000,37.0000,0.0000,0.0000,0.0000,195.0000,208.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,2.0000,3.0000
48,"AIS49002","","FALSE",185.0000,1.0000,14.0000,16.0000,51.0000,5.0000,124.0000,0.0000,0.0000,0.0000,509.0000,499.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,21.0000,1.0000,1.0000,14.0000
49,"AIS49004","M80722","TRUE",137.0000,1.0000,12.0000,15.0000,54.0000,4.0000,77.0000,0.0000,0.0000,0.0000,388.0000,408.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,13.0000,1.0000,1.0000,10.0000
50,"AIS49005","","FALSE",121.0000,1.0000,12.0000,13.0000,50.0000,4.0000,-548.0000,0.0000,0.0000,0.0000,321.0000,319.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-93.0000,1.0000,1.0000,9.0000
51,"AIS49006","2KERNER","FALSE",295.0000,1.0000,18.0000,20.0000,67.0000,6.0000,195.0000,0.0000,0.0000,0.0000,900.0000,947.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,33.0000,1.0000,1.0000,17.0000
52,"AIS50001","","TRUE",42.0000,2.0000,3.0000,5.0000,23.0000,1.0000,12.0000,0.0000,0.0000,0.0000,37.0000,41.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,2.0000,2.0000
53,"AIS50002","","TRUE",33.0000,5.0000,2.0000,3.0000,13.0000,1.0000,4.0000,0.0000,0.0000,0.0000,10.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2.0000,1.0000
54,"AIS51001","","TRUE",29.0000,14.0000,1.0000,2.0000,6.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000
55,"AIS52001","","TRUE",119.0000,15.0000,1.0000,2.0000,10.0000,0.0000,5.0000,0.0000,0.0000,0.0000,13.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2.0000,1.0000
56,"AIS52002","","",56.0000,9.0000,1.0000,3.0000,11.0000,0.0000,3.0000,0.0000,0.0000,0.0000,11.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2.0000,1.0000
57,"AIS52003","","TRUE",59.0000,5.0000,2.0000,5.0000,17.0000,1.0000,6.0000,0.0000,0.0000,0.0000,23.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2.0000,3.0000,1.0000
58,"AIS54001","","TRUE",0.0000,1.0000,1.0000,1.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000
59,"AIS54002","","TRUE",37.0000,1.0000,5.0000,9.0000,35.0000,2.0000,21.0000,0.0000,0.0000,0.0000,76.0000,101.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0000,1.0000,2.0000,4.0000
60,"AIS54003","","TRUE",0.0000,0.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000
61,"AIS57001","M81402","TRUE",61.0000,1.0000,7.0000,11.0000,31.0000,3.0000,36.0000,0.0000,0.0000,0.0000,143.0000,162.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,1.0000,7.0000
62,"AIS59001","","TRUE",47.0000,2.0000,3.0000,7.0000,26.0000,1.0000,12.0000,0.0000,0.0000,0.0000,54.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,3.0000,2.0000
63,"AIS59002","","TRUE",0.0000,0.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000,-8388608.0000
64,"AIS59003","","TRUE",44.0000,4.0000,2.0000,4.0000,17.0000,1.0000,6.0000,0.0000,0.0000,0.0000,23.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,3.0000,1.0000
65,"AIS59004","","TRUE",1.0000,5.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000
66,"AIS61001","M33010","TRUE",59.0000,3.0000,2.0000,4.0000,12.0000,1.0000,13.0000,0.0000,0.0000,0.0000,47.0000,50.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,1.0000,2.0000
67,"AIS61002","M33010","TRUE",62.0000,1.0000,8.0000,9.0000,29.0000,3.0000,48.0000,0.0000,0.0000,0.0000,150.0000,151.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8.0000,1.0000,1.0000,8.0000
68,"AIS61003","M33010","TRUE",49.0000,1.0000,6.0000,10.0000,27.0000,2.0000,39.0000,0.0000,0.0000,0.0000,100.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,1.0000,7.0000
69,"AIS61004","M33010","TRUE",59.0000,1.0000,8.0000,9.0000,29.0000,3.0000,42.0000,0.0000,0.0000,0.0000,139.0000,148.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,7.0000,1.0000,1.0000,8.0000
70,"AIS61005","","FALSE",81.0000,1.0000,8.0000,12.0000,34.0000,3.0000,47.0000,0.0000,0.0000,0.0000,210.0000,231.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8.0000,1.0000,1.0000,9.0000
71,"AIS61006","M33010","TRUE",80.0000,1.0000,8.0000,12.0000,34.0000,3.0000,61.0000,0.0000,0.0000,0.0000,222.0000,234.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,10.0000,1.0000,1.0000,9.0000
72,"AIS61007","M33010","TRUE",104.0000,1.0000,10.0000,13.0000,37.0000,4.0000,74.0000,0.0000,0.0000,0.0000,233.0000,255.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,12.0000,1.0000,1.0000,11.0000
73,"AIS62001","","FALSE",53.0000,2.0000,4.0000,6.0000,18.0000,1.0000,18.0000,0.0000,0.0000,0.0000,58.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0000,1.0000,1.0000,4.0000
74,"AIS62004","","FALSE",34.0000,1.0000,5.0000,9.0000,27.0000,2.0000,20.0000,0.0000,0.0000,0.0000,92.0000,105.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0000,1.0000,1.0000,4.0000
75,"AIS67001","80102","TRUE",93.0000,1.0000,9.0000,12.0000,36.0000,3.0000,67.0000,0.0000,0.0000,0.0000,221.0000,214.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,11.0000,1.0000,1.0000,10.0000
76,"AIS67003","80102","TRUE",81.0000,1.0000,9.0000,11.0000,51.0000,3.0000,50.0000,0.0000,0.0000,0.0000,170.0000,201.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8.0000,1.0000,2.0000,6.0000
77,"AIS67004","","TRUE",78.0000,1.0000,8.0000,12.0000,43.0000,3.0000,49.0000,0.0000,0.0000,0.0000,149.0000,189.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8.0000,1.0000,1.0000,7.0000
78,"AIS67005","","TRUE",59.0000,1.0000,8.0000,9.0000,29.0000,3.0000,52.0000,0.0000,0.0000,0.0000,146.0000,170.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8.0000,1.0000,1.0000,8.0000
79,"AIS68001","M81402","TRUE",111.0000,1.0000,10.0000,13.0000,39.0000,4.0000,100.0000,0.0000,0.0000,0.0000,235.0000,251.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,17.0000,1.0000,1.0000,11.0000
80,"AIS68002","M81402","TRUE",88.0000,1.0000,7.0000,15.0000,38.0000,4.0000,67.0000,0.0000,0.0000,0.0000,126.0000,160.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,11.0000,2.0000,1.0000,9.0000
81,"AIS68003","M81402","TRUE",93.0000,2.0000,4.0000,7.0000,24.0000,2.0000,27.0000,0.0000,0.0000,0.0000,80.0000,88.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,4.0000,1.0000,1.0000,4.0000
